brick_id,x,y,z,length,width,height,orientation
5298,1800,200,100,200,100,100,X-aligned
5299,1800,200,5400,200,100,100,X-aligned
5300,1800,200,5500,200,100,100,X-aligned
5301,1800,300,0,200,100,100,X-aligned
5302,1800,300,100,200,100,100,X-aligned
5303,1800,300,5400,200,100,100,X-aligned
5304,1800,300,5500,200,100,100,X-aligned
5305,1800,400,0,200,100,100,X-aligned
5306,1800,400,100,200,100,100,X-aligned
5307,1800,400,5400,200,100,100,X-aligned
5308,1800,400,5500,200,100,100,X-aligned
5309,1800,500,0,200,100,100,X-aligned
5310,1800,500,100,200,100,100,X-aligned
5311,1800,500,5400,200,100,100,X-aligned
5312,1800,500,5500,200,100,100,X-aligned
5313,1800,600,0,200,100,100,X-aligned
5314,1800,600,100,200,100,100,X-aligned
5315,1800,600,5400,200,100,100,X-aligned
5316,1800,600,5500,200,100,100,X-aligned
5317,1800,700,0,200,100,100,X-aligned
5318,1800,700,100,200,100,100,X-aligned
5319,1800,700,5400,200,100,100,X-aligned
5320,1800,700,5500,200,100,100,X-aligned
5321,1800,800,0,200,100,100,X-aligned
5322,1800,800,100,200,100,100,X-aligned
5323,1800,800,5400,200,100,100,X-aligned
5324,1800,800,5500,200,100,100,X-aligned
5325,1800,900,0,200,100,100,X-aligned
5326,1800,900,100,200,100,100,X-aligned
5327,1800,900,5400,200,100,100,X-aligned
5328,1800,900,5500,200,100,100,X-aligned
5329,1800,1000,0,200,100,100,X-aligned
5330,1800,1000,100,200,100,100,X-aligned
5331,1800,1000,5400,200,100,100,X-aligned
5332,1800,1000,5500,200,100,100,X-aligned
5333,1800,1100,0,200,100,100,X-aligned
5334,1800,1100,100,200,100,100,X-aligned
5335,1800,1100,5400,200,100,100,X-aligned
5336,1800,1100,5500,200,100,100,X-aligned
5337,1800,1200,0,200,100,100,X-aligned
5338,1800,1200,100,200,100,100,X-aligned
5339,1800,1200,5400,200,100,100,X-aligned
5340,1800,1200,5500,200,100,100,X-aligned
5341,1800,1300,0,200,100,100,X-aligned
5342,1800,1300,100,200,100,100,X-aligned
5343,1800,1300,5400,200,100,100,X-aligned
5344,1800,1300,5500,200,100,100,X-aligned
5345,1800,1400,0,200,100,100,X-aligned
5346,1800,1400,100,200,100,100,X-aligned
5347,1800,1400,5400,200,100,100,X-aligned
5348,1800,1400,5500,200,100,100,X-aligned
5349,1800,1500,0,200,100,100,X-aligned
5350,1800,1500,100,200,100,100,X-aligned
5351,1800,1500,5400,200,100,100,X-aligned
5352,1800,1500,5500,200,100,100,X-aligned
5353,1800,1600,0,200,100,100,X-aligned
5354,1800,1600,100,200,100,100,X-aligned
5355,1800,1600,5400,200,100,100,X-aligned
5356,1800,1600,5500,200,100,100,X-aligned
5357,1800,1700,0,200,100,100,X-aligned
5358,1800,1700,100,200,100,100,X-aligned
5359,1800,1700,5400,200,100,100,X-aligned
5360,1800,1700,5500,200,100,100,X-aligned
5361,1800,1800,0,200,100,100,X-aligned
5362,1800,1800,100,200,100,100,X-aligned
5363,1800,1800,5400,200,100,100,X-aligned
5364,1800,1800,5500,200,100,100,X-aligned
5365,1800,1900,0,200,100,100,X-aligned
5366,1800,1900,100,200,100,100,X-aligned
5367,1800,1900,5400,200,100,100,X-aligned
5368,1800,1900,5500,200,100,100,X-aligned
5369,1800,2000,0,200,100,100,X-aligned
5370,1800,2000,100,200,100,100,X-aligned
5371,1800,2000,5400,200,100,100,X-aligned
5372,1800,2000,5500,200,100,100,X-aligned
5373,1800,2100,0,200,100,100,X-aligned
5374,1800,2100,100,200,100,100,X-aligned
5375,1800,2100,5400,200,100,100,X-aligned
5376,1800,2100,5500,200,100,100,X-aligned
5377,1800,2200,0,200,100,100,X-aligned
5378,1800,2200,100,200,100,100,X-aligned
5379,1800,2200,5400,200,100,100,X-aligned
5380,1800,2200,5500,200,100,100,X-aligned
5381,1800,2300,0,200,100,100,X-aligned
5382,1800,2300,100,200,100,100,X-aligned
5383,1800,2300,5400,200,100,100,X-aligned
5384,1800,2300,5500,200,100,100,X-aligned
5385,1800,2400,0,200,100,100,X-aligned
5386,1800,2400,100,200,100,100,X-aligned
5387,1800,2400,5400,200,100,100,X-aligned
5388,1800,2400,5500,200,100,100,X-aligned
5389,1800,2500,0,200,100,100,X-aligned
5390,1800,2500,100,200,100,100,X-aligned
5391,1800,2500,5400,200,100,100,X-aligned
5392,1800,2500,5500,200,100,100,X-aligned
5393,1800,2600,0,200,100,100,X-aligned
5394,1800,2600,100,200,100,100,X-aligned
5395,1800,2600,5400,200,100,100,X-aligned
5396,1800,2600,5500,200,100,100,X-aligned
5397,1800,2700,0,200,100,100,X-aligned
5398,1800,2700,100,200,100,100,X-aligned
5399,1800,2700,5400,200,100,100,X-aligned
5400,1800,2700,5500,200,100,100,X-aligned
5401,1800,2800,0,200,100,100,X-aligned
5402,1800,2800,100,200,100,100,X-aligned
5403,1800,2800,5400,200,100,100,X-aligned
5404,1800,2800,5500,200,100,100,X-aligned
5405,1800,2900,0,200,100,100,X-aligned
5406,1800,2900,100,200,100,100,X-aligned
5407,1800,2900,5400,200,100,100,X-aligned
5408,1800,2900,5500,200,100,100,X-aligned
5409,1800,3000,0,200,100,100,X-aligned
5410,1800,3000,100,200,100,100,X-aligned
5411,1800,3000,5400,200,100,100,X-aligned
5412,1800,3000,5500,200,100,100,X-aligned
5413,1800,3100,0,200,100,100,X-aligned
5414,1800,3100,100,200,100,100,X-aligned
5415,1800,3100,5400,200,100,100,X-aligned
5416,1800,3100,5500,200,100,100,X-aligned
5417,1800,3200,0,200,100,100,X-aligned
5418,1800,3200,100,200,100,100,X-aligned
5419,1800,3200,5400,200,100,100,X-aligned
5420,1800,3200,5500,200,100,100,X-aligned
5421,1800,3300,0,200,100,100,X-aligned
5422,1800,3300,100,200,100,100,X-aligned
5423,1800,3300,5400,200,100,100,X-aligned
5424,1800,3300,5500,200,100,100,X-aligned
5425,1800,3400,0,200,100,100,X-aligned
5426,1800,3400,100,200,100,100,X-aligned
5427,1800,3400,5400,200,100,100,X-aligned
5428,1800,3400,5500,200,100,100,X-aligned
5429,1800,3500,0,200,100,100,X-aligned
5430,1800,3500,100,200,100,100,X-aligned
5431,1800,3500,5400,200,100,100,X-aligned
5432,1800,3500,5500,200,100,100,X-aligned
5433,1800,3600,0,200,100,100,X-aligned
5434,1800,3600,100,200,100,100,X-aligned
5435,1800,3600,5400,200,100,100,X-aligned
5436,1800,3600,5500,200,100,100,X-aligned
5437,1800,3700,0,200,100,100,X-aligned
5438,1800,3700,100,200,100,100,X-aligned
5439,1800,3700,5400,200,100,100,X-aligned
5440,1800,3700,5500,200,100,100,X-aligned
5441,1800,3800,0,200,100,100,X-aligned
5442,1800,3800,100,200,100,100,X-aligned
5443,1800,3800,200,200,100,100,X-aligned
5444,1800,3800,300,200,100,100,X-aligned
5445,1800,3800,400,200,100,100,X-aligned
5446,1800,3800,500,200,100,100,X-aligned
5447,1800,3800,600,200,100,100,X-aligned
5448,1800,3800,700,200,100,100,X-aligned
5449,1800,3800,800,200,100,100,X-aligned
5450,1800,3800,900,200,100,100,X-aligned
5451,1800,3800,1000,200,100,100,X-aligned
5452,1800,3800,1100,200,100,100,X-aligned
5453,1800,3800,1200,200,100,100,X-aligned
5454,1800,3800,1300,200,100,100,X-aligned
5455,1800,3800,1400,200,100,100,X-aligned
5456,1800,3800,1500,200,100,100,X-aligned
5457,1800,3800,1600,200,100,100,X-aligned
5458,1800,3800,1700,200,100,100,X-aligned
5459,1800,3800,1800,200,100,100,X-aligned
5460,1800,3800,1900,200,100,100,X-aligned
5461,1800,3800,2000,200,100,100,X-aligned
5462,1800,3800,2100,200,100,100,X-aligned
5463,1800,3800,2200,200,100,100,X-aligned
5464,1800,3800,2300,200,100,100,X-aligned
5465,1800,3800,2400,200,100,100,X-aligned
5466,1800,3800,2500,200,100,100,X-aligned
5467,1800,3800,2600,200,100,100,X-aligned
5468,1800,3800,2700,200,100,100,X-aligned
5469,1800,3800,2800,200,100,100,X-aligned
5470,1800,3800,2900,200,100,100,X-aligned
5471,1800,3800,3000,200,100,100,X-aligned
5472,1800,3800,3100,200,100,100,X-aligned
5473,1800,3800,3200,200,100,100,X-aligned
5474,1800,3800,3300,200,100,100,X-aligned
5475,1800,3800,3400,200,100,100,X-aligned
5476,1800,3800,3500,200,100,100,X-aligned
5477,1800,3800,3600,200,100,100,X-aligned
5478,1800,3800,3700,200,100,100,X-aligned
5479,1800,3800,3800,200,100,100,X-aligned
5480,1800,3800,3900,200,100,100,X-aligned
5481,1800,3800,4000,200,100,100,X-aligned
5482,1800,3800,4100,200,100,100,X-aligned
5483,1800,3800,4200,200,100,100,X-aligned
5484,1800,3800,4300,200,100,100,X-aligned
5485,1800,3800,4400,200,100,100,X-aligned
5486,1800,3800,4500,200,100,100,X-aligned
5487,1800,3800,4600,200,100,100,X-aligned
5488,1800,3800,4700,200,100,100,X-aligned
5489,1800,3800,4800,200,100,100,X-aligned
5490,1800,3800,4900,200,100,100,X-aligned
5491,1800,3800,5000,200,100,100,X-aligned
5492,1800,3800,5100,200,100,100,X-aligned
5493,1800,3800,5200,200,100,100,X-aligned
5494,1800,3800,5300,200,100,100,X-aligned
5495,1800,3800,5400,200,100,100,X-aligned
5496,1800,3800,5500,200,100,100,X-aligned
5497,1800,3900,0,200,100,100,X-aligned
5498,1800,3900,100,200,100,100,X-aligned
5499,1800,3900,200,200,100,100,X-aligned
5500,1800,3900,300,200,100,100,X-aligned
5501,1800,3900,400,200,100,100,X-aligned
5502,1800,3900,500,200,100,100,X-aligned
5503,1800,3900,600,200,100,100,X-aligned
5504,1800,3900,700,200,100,100,X-aligned
5505,1800,3900,800,200,100,100,X-aligned
5506,1800,3900,900,200,100,100,X-aligned
5507,1800,3900,1000,200,100,100,X-aligned
5508,1800,3900,1100,200,100,100,X-aligned
5509,1800,3900,1200,200,100,100,X-aligned
5510,1800,3900,1300,200,100,100,X-aligned
5511,1800,3900,1400,200,100,100,X-aligned
5512,1800,3900,1500,200,100,100,X-aligned
5513,1800,3900,1600,200,100,100,X-aligned
5514,1800,3900,1700,200,100,100,X-aligned
5515,1800,3900,1800,200,100,100,X-aligned
5516,1800,3900,1900,200,100,100,X-aligned
5517,1800,3900,2000,200,100,100,X-aligned
5518,1800,3900,2100,200,100,100,X-aligned
5519,1800,3900,2200,200,100,100,X-aligned
5520,1800,3900,2300,200,100,100,X-aligned
5521,1800,3900,2400,200,100,100,X-aligned
5522,1800,3900,2500,200,100,100,X-aligned
5523,1800,3900,2600,200,100,100,X-aligned
5524,1800,3900,2700,200,100,100,X-aligned
5525,1800,3900,2800,200,100,100,X-aligned
5526,1800,3900,2900,200,100,100,X-aligned
5527,1800,3900,3000,200,100,100,X-aligned
5528,1800,3900,3100,200,100,100,X-aligned
5529,1800,3900,3200,200,100,100,X-aligned
5530,1800,3900,3300,200,100,100,X-aligned
5531,1800,3900,3400,200,100,100,X-aligned
5532,1800,3900,3500,200,100,100,X-aligned
5533,1800,3900,3600,200,100,100,X-aligned
5534,1800,3900,3700,200,100,100,X-aligned
5535,1800,3900,3800,200,100,100,X-aligned
5536,1800,3900,3900,200,100,100,X-aligned
5537,1800,3900,4000,200,100,100,X-aligned
5538,1800,3900,4100,200,100,100,X-aligned
5539,1800,3900,4200,200,100,100,X-aligned
5540,1800,3900,4300,200,100,100,X-aligned
5541,1800,3900,4400,200,100,100,X-aligned
5542,1800,3900,4500,200,100,100,X-aligned
5543,1800,3900,4600,200,100,100,X-aligned
5544,1800,3900,4700,200,100,100,X-aligned
5545,1800,3900,4800,200,100,100,X-aligned
5546,1800,3900,4900,200,100,100,X-aligned
5547,1800,3900,5000,200,100,100,X-aligned
5548,1800,3900,5100,200,100,100,X-aligned
5549,1800,3900,5200,200,100,100,X-aligned
5550,1800,3900,5300,200,100,100,X-aligned
5551,1800,3900,5400,200,100,100,X-aligned
5552,1800,3900,5500,200,100,100,X-aligned
5553,2000,0,0,200,100,100,X-aligned
5554,2000,0,100,200,100,100,X-aligned
5555,2000,0,200,200,100,100,X-aligned
5556,2000,0,300,200,100,100,X-aligned
5557,2000,0,400,200,100,100,X-aligned
5558,2000,0,500,200,100,100,X-aligned
5559,2000,0,600,200,100,100,X-aligned
5560,2000,0,700,200,100,100,X-aligned
5561,2000,0,800,200,100,100,X-aligned
5562,2000,0,900,200,100,100,X-aligned
5563,2000,0,1000,200,100,100,X-aligned
5564,2000,0,1100,200,100,100,X-aligned
5565,2000,0,1200,200,100,100,X-aligned
5566,2000,0,1300,200,100,100,X-aligned
5567,2000,0,1400,200,100,100,X-aligned
5568,2000,0,1500,200,100,100,X-aligned
5569,2000,0,1600,200,100,100,X-aligned
5570,2000,0,1700,200,100,100,X-aligned
5571,2000,0,1800,200,100,100,X-aligned
5572,2000,0,1900,200,100,100,X-aligned
5573,2000,0,2000,200,100,100,X-aligned
5574,2000,0,2100,200,100,100,X-aligned
5575,2000,0,2200,200,100,100,X-aligned
5576,2000,0,2300,200,100,100,X-aligned
5577,2000,0,2400,200,100,100,X-aligned
5578,2000,0,2500,200,100,100,X-aligned
5579,2000,0,2600,200,100,100,X-aligned
5580,2000,0,2700,200,100,100,X-aligned
5581,2000,0,2800,200,100,100,X-aligned
5582,2000,0,2900,200,100,100,X-aligned
5583,2000,0,3000,200,100,100,X-aligned
5584,2000,0,3100,200,100,100,X-aligned
5585,2000,0,3200,200,100,100,X-aligned
5586,2000,0,3300,200,100,100,X-aligned
5587,2000,0,3400,200,100,100,X-aligned
5588,2000,0,3500,200,100,100,X-aligned
5589,2000,0,3600,200,100,100,X-aligned
5590,2000,0,3700,200,100,100,X-aligned
5591,2000,0,3800,200,100,100,X-aligned
5592,2000,0,3900,200,100,100,X-aligned
5593,2000,0,4000,200,100,100,X-aligned
5594,2000,0,4100,200,100,100,X-aligned
5595,2000,0,4200,200,100,100,X-aligned
5596,2000,0,4300,200,100,100,X-aligned
5597,2000,0,4400,200,100,100,X-aligned
5598,2000,0,4500,200,100,100,X-aligned
5599,2000,0,4600,200,100,100,X-aligned
5600,2000,0,4700,200,100,100,X-aligned
5601,2000,0,4800,200,100,100,X-aligned
5602,2000,0,4900,200,100,100,X-aligned
5603,2000,0,5000,200,100,100,X-aligned
5604,2000,0,5100,200,100,100,X-aligned
5605,2000,0,5200,200,100,100,X-aligned
5606,2000,0,5300,200,100,100,X-aligned
5607,2000,0,5400,200,100,100,X-aligned
5608,2000,0,5500,200,100,100,X-aligned
5609,2000,100,0,200,100,100,X-aligned
5610,2000,100,100,200,100,100,X-aligned
5611,2000,100,200,200,100,100,X-aligned
5612,2000,100,300,200,100,100,X-aligned
5613,2000,100,400,200,100,100,X-aligned
5614,2000,100,500,200,100,100,X-aligned
5615,2000,100,600,200,100,100,X-aligned
5616,2000,100,700,200,100,100,X-aligned
5617,2000,100,800,200,100,100,X-aligned
5618,2000,100,900,200,100,100,X-aligned
5619,2000,100,1000,200,100,100,X-aligned
5620,2000,100,1100,200,100,100,X-aligned
5621,2000,100,1200,200,100,100,X-aligned
5622,2000,100,1300,200,100,100,X-aligned
5623,2000,100,1400,200,100,100,X-aligned
5624,2000,100,1500,200,100,100,X-aligned
5625,2000,100,1600,200,100,100,X-aligned
5626,2000,100,1700,200,100,100,X-aligned
5627,2000,100,1800,200,100,100,X-aligned
5628,2000,100,1900,200,100,100,X-aligned
5629,2000,100,2000,200,100,100,X-aligned
5630,2000,100,2100,200,100,100,X-aligned
5631,2000,100,2200,200,100,100,X-aligned
5632,2000,100,2300,200,100,100,X-aligned
5633,2000,100,2400,200,100,100,X-aligned
5634,2000,100,2500,200,100,100,X-aligned
5635,2000,100,2600,200,100,100,X-aligned
5636,2000,100,2700,200,100,100,X-aligned
5637,2000,100,2800,200,100,100,X-aligned
5638,2000,100,2900,200,100,100,X-aligned
5639,2000,100,3000,200,100,100,X-aligned
5640,2000,100,3100,200,100,100,X-aligned
5641,2000,100,3200,200,100,100,X-aligned
5642,2000,100,3300,200,100,100,X-aligned
5643,2000,100,3400,200,100,100,X-aligned
5644,2000,100,3500,200,100,100,X-aligned
5645,2000,100,3600,200,100,100,X-aligned
5646,2000,100,3700,200,100,100,X-aligned
5647,2000,100,3800,200,100,100,X-aligned
5648,2000,100,3900,200,100,100,X-aligned
5649,2000,100,4000,200,100,100,X-aligned
5650,2000,100,4100,200,100,100,X-aligned
5651,2000,100,4200,200,100,100,X-aligned
5652,2000,100,4300,200,100,100,X-aligned
5653,2000,100,4400,200,100,100,X-aligned
5654,2000,100,4500,200,100,100,X-aligned
5655,2000,100,4600,200,100,100,X-aligned
5656,2000,100,4700,200,100,100,X-aligned
5657,2000,100,4800,200,100,100,X-aligned
5658,2000,100,4900,200,100,100,X-aligned
5659,2000,100,5000,200,100,100,X-aligned
5660,2000,100,5100,200,100,100,X-aligned
5661,2000,100,5200,200,100,100,X-aligned
5662,2000,100,5300,200,100,100,X-aligned
5663,2000,100,5400,200,100,100,X-aligned
5664,2000,100,5500,200,100,100,X-aligned
5665,2000,200,0,200,100,100,X-aligned
5666,2000,200,100,200,100,100,X-aligned
5667,2000,200,5400,200,100,100,X-aligned
5668,2000,200,5500,200,100,100,X-aligned
5669,2000,300,0,200,100,100,X-aligned
5670,2000,300,100,200,100,100,X-aligned
5671,2000,300,5400,200,100,100,X-aligned
5672,2000,300,5500,200,100,100,X-aligned
5673,2000,400,0,200,100,100,X-aligned
5674,2000,400,100,200,100,100,X-aligned
5675,2000,400,5400,200,100,100,X-aligned
5676,2000,400,5500,200,100,100,X-aligned
5677,2000,500,0,200,100,100,X-aligned
5678,2000,500,100,200,100,100,X-aligned
5679,2000,500,5400,200,100,100,X-aligned
5680,2000,500,5500,200,100,100,X-aligned
5681,2000,600,0,200,100,100,X-aligned
5682,2000,600,100,200,100,100,X-aligned
5683,2000,600,5400,200,100,100,X-aligned
5684,2000,600,5500,200,100,100,X-aligned
5685,2000,700,0,200,100,100,X-aligned
5686,2000,700,100,200,100,100,X-aligned
5687,2000,700,5400,200,100,100,X-aligned
5688,2000,700,5500,200,100,100,X-aligned
5689,2000,800,0,200,100,100,X-aligned
5690,2000,800,100,200,100,100,X-aligned
5691,2000,800,5400,200,100,100,X-aligned
5692,2000,800,5500,200,100,100,X-aligned
5693,2000,900,0,200,100,100,X-aligned
5694,2000,900,100,200,100,100,X-aligned
5695,2000,900,5400,200,100,100,X-aligned
5696,2000,900,5500,200,100,100,X-aligned
5697,2000,1000,0,200,100,100,X-aligned
5698,2000,1000,100,200,100,100,X-aligned
5699,2000,1000,5400,200,100,100,X-aligned
5700,2000,1000,5500,200,100,100,X-aligned
5701,2000,1100,0,200,100,100,X-aligned
5702,2000,1100,100,200,100,100,X-aligned
5703,2000,1100,5400,200,100,100,X-aligned
5704,2000,1100,5500,200,100,100,X-aligned
5705,2000,1200,0,200,100,100,X-aligned
5706,2000,1200,100,200,100,100,X-aligned
5707,2000,1200,5400,200,100,100,X-aligned
5708,2000,1200,5500,200,100,100,X-aligned
5709,2000,1300,0,200,100,100,X-aligned
5710,2000,1300,100,200,100,100,X-aligned
5711,2000,1300,5400,200,100,100,X-aligned
5712,2000,1300,5500,200,100,100,X-aligned
5713,2000,1400,0,200,100,100,X-aligned
5714,2000,1400,100,200,100,100,X-aligned
5715,2000,1400,5400,200,100,100,X-aligned
5716,2000,1400,5500,200,100,100,X-aligned
5717,2000,1500,0,200,100,100,X-aligned
5718,2000,1500,100,200,100,100,X-aligned
5719,2000,1500,5400,200,100,100,X-aligned
5720,2000,1500,5500,200,100,100,X-aligned
5721,2000,1600,0,200,100,100,X-aligned
5722,2000,1600,100,200,100,100,X-aligned
5723,2000,1600,5400,200,100,100,X-aligned
5724,2000,1600,5500,200,100,100,X-aligned
5725,2000,1700,0,200,100,100,X-aligned
5726,2000,1700,100,200,100,100,X-aligned
5727,2000,1700,5400,200,100,100,X-aligned
5728,2000,1700,5500,200,100,100,X-aligned
5729,2000,1800,0,200,100,100,X-aligned
5730,2000,1800,100,200,100,100,X-aligned
5731,2000,1800,5400,200,100,100,X-aligned
5732,2000,1800,5500,200,100,100,X-aligned
5733,2000,1900,0,200,100,100,X-aligned
5734,2000,1900,100,200,100,100,X-aligned
5735,2000,1900,5400,200,100,100,X-aligned
5736,2000,1900,5500,200,100,100,X-aligned
5737,2000,2000,0,200,100,100,X-aligned
5738,2000,2000,100,200,100,100,X-aligned
5739,2000,2000,5400,200,100,100,X-aligned
5740,2000,2000,5500,200,100,100,X-aligned
5741,2000,2100,0,200,100,100,X-aligned
5742,2000,2100,100,200,100,100,X-aligned
5743,2000,2100,5400,200,100,100,X-aligned
5744,2000,2100,5500,200,100,100,X-aligned
5745,2000,2200,0,200,100,100,X-aligned
5746,2000,2200,100,200,100,100,X-aligned
5747,2000,2200,5400,200,100,100,X-aligned
5748,2000,2200,5500,200,100,100,X-aligned
5749,2000,2300,0,200,100,100,X-aligned
5750,2000,2300,100,200,100,100,X-aligned
5751,2000,2300,5400,200,100,100,X-aligned
5752,2000,2300,5500,200,100,100,X-aligned
5753,2000,2400,0,200,100,100,X-aligned
5754,2000,2400,100,200,100,100,X-aligned
5755,2000,2400,5400,200,100,100,X-aligned
5756,2000,2400,5500,200,100,100,X-aligned
5757,2000,2500,0,200,100,100,X-aligned
5758,2000,2500,100,200,100,100,X-aligned
5759,2000,2500,5400,200,100,100,X-aligned
5760,2000,2500,5500,200,100,100,X-aligned
5761,2000,2600,0,200,100,100,X-aligned
5762,2000,2600,100,200,100,100,X-aligned
5763,2000,2600,5400,200,100,100,X-aligned
5764,2000,2600,5500,200,100,100,X-aligned
5765,2000,2700,0,200,100,100,X-aligned
5766,2000,2700,100,200,100,100,X-aligned
5767,2000,2700,5400,200,100,100,X-aligned
5768,2000,2700,5500,200,100,100,X-aligned
5769,2000,2800,0,200,100,100,X-aligned
5770,2000,2800,100,200,100,100,X-aligned
5771,2000,2800,5400,200,100,100,X-aligned
5772,2000,2800,5500,200,100,100,X-aligned
5773,2000,2900,0,200,100,100,X-aligned
5774,2000,2900,100,200,100,100,X-aligned
5775,2000,2900,5400,200,100,100,X-aligned
5776,2000,2900,5500,200,100,100,X-aligned
5777,2000,3000,0,200,100,100,X-aligned
5778,2000,3000,100,200,100,100,X-aligned
5779,2000,3000,5400,200,100,100,X-aligned
5780,2000,3000,5500,200,100,100,X-aligned
5781,2000,3100,0,200,100,100,X-aligned
5782,2000,3100,100,200,100,100,X-aligned
5783,2000,3100,5400,200,100,100,X-aligned
5784,2000,3100,5500,200,100,100,X-aligned
5785,2000,3200,0,200,100,100,X-aligned
5786,2000,3200,100,200,100,100,X-aligned
5787,2000,3200,5400,200,100,100,X-aligned
5788,2000,3200,5500,200,100,100,X-aligned
5789,2000,3300,0,200,100,100,X-aligned
5790,2000,3300,100,200,100,100,X-aligned
5791,2000,3300,5400,200,100,100,X-aligned
5792,2000,3300,5500,200,100,100,X-aligned
5793,2000,3400,0,200,100,100,X-aligned
5794,2000,3400,100,200,100,100,X-aligned
5795,2000,3400,5400,200,100,100,X-aligned
5796,2000,3400,5500,200,100,100,X-aligned
5797,2000,3500,0,200,100,100,X-aligned
5798,2000,3500,100,200,100,100,X-aligned
5799,2000,3500,5400,200,100,100,X-aligned
5800,2000,3500,5500,200,100,100,X-aligned
5801,2000,3600,0,200,100,100,X-aligned
5802,2000,3600,100,200,100,100,X-aligned
5803,2000,3600,5400,200,100,100,X-aligned
5804,2000,3600,5500,200,100,100,X-aligned
5805,2000,3700,0,200,100,100,X-aligned
5806,2000,3700,100,200,100,100,X-aligned
5807,2000,3700,5400,200,100,100,X-aligned
5808,2000,3700,5500,200,100,100,X-aligned
5809,2000,3800,0,200,100,100,X-aligned
5810,2000,3800,100,200,100,100,X-aligned
5811,2000,3800,200,200,100,100,X-aligned
5812,2000,3800,300,200,100,100,X-aligned
5813,2000,3800,400,200,100,100,X-aligned
5814,2000,3800,500,200,100,100,X-aligned
5815,2000,3800,600,200,100,100,X-aligned
5816,2000,3800,700,200,100,100,X-aligned
5817,2000,3800,800,200,100,100,X-aligned
5818,2000,3800,900,200,100,100,X-aligned
5819,2000,3800,1000,200,100,100,X-aligned
5820,2000,3800,1100,200,100,100,X-aligned
5821,2000,3800,1200,200,100,100,X-aligned
5822,2000,3800,1300,200,100,100,X-aligned
5823,2000,3800,1400,200,100,100,X-aligned
5824,2000,3800,1500,200,100,100,X-aligned
5825,2000,3800,1600,200,100,100,X-aligned
5826,2000,3800,1700,200,100,100,X-aligned
5827,2000,3800,1800,200,100,100,X-aligned
5828,2000,3800,1900,200,100,100,X-aligned
5829,2000,3800,2000,200,100,100,X-aligned
5830,2000,3800,2100,200,100,100,X-aligned
5831,2000,3800,2200,200,100,100,X-aligned
5832,2000,3800,2300,200,100,100,X-aligned
5833,2000,3800,2400,200,100,100,X-aligned
5834,2000,3800,2500,200,100,100,X-aligned
5835,2000,3800,2600,200,100,100,X-aligned
5836,2000,3800,2700,200,100,100,X-aligned
5837,2000,3800,2800,200,100,100,X-aligned
5838,2000,3800,2900,200,100,100,X-aligned
5839,2000,3800,3000,200,100,100,X-aligned
5840,2000,3800,3100,200,100,100,X-aligned
5841,2000,3800,3200,200,100,100,X-aligned
5842,2000,3800,3300,200,100,100,X-aligned
5843,2000,3800,3400,200,100,100,X-aligned
5844,2000,3800,3500,200,100,100,X-aligned
5845,2000,3800,3600,200,100,100,X-aligned
5846,2000,3800,3700,200,100,100,X-aligned
5847,2000,3800,3800,200,100,100,X-aligned
5848,2000,3800,3900,200,100,100,X-aligned
5849,2000,3800,4000,200,100,100,X-aligned
5850,2000,3800,4100,200,100,100,X-aligned
5851,2000,3800,4200,200,100,100,X-aligned
5852,2000,3800,4300,200,100,100,X-aligned
5853,2000,3800,4400,200,100,100,X-aligned
5854,2000,3800,4500,200,100,100,X-aligned
5855,2000,3800,4600,200,100,100,X-aligned
5856,2000,3800,4700,200,100,100,X-aligned
5857,2000,3800,4800,200,100,100,X-aligned
5858,2000,3800,4900,200,100,100,X-aligned
5859,2000,3800,5000,200,100,100,X-aligned
5860,2000,3800,5100,200,100,100,X-aligned
5861,2000,3800,5200,200,100,100,X-aligned
5862,2000,3800,5300,200,100,100,X-aligned
5863,2000,3800,5400,200,100,100,X-aligned
5864,2000,3800,5500,200,100,100,X-aligned
5865,2000,3900,0,200,100,100,X-aligned
5866,2000,3900,100,200,100,100,X-aligned
5867,2000,3900,200,200,100,100,X-aligned
5868,2000,3900,300,200,100,100,X-aligned
5869,2000,3900,400,200,100,100,X-aligned
5870,2000,3900,500,200,100,100,X-aligned
5871,2000,3900,600,200,100,100,X-aligned
5872,2000,3900,700,200,100,100,X-aligned
5873,2000,3900,800,200,100,100,X-aligned
5874,2000,3900,900,200,100,100,X-aligned
5875,2000,3900,1000,200,100,100,X-aligned
5876,2000,3900,1100,200,100,100,X-aligned
5877,2000,3900,1200,200,100,100,X-aligned
5878,2000,3900,1300,200,100,100,X-aligned
5879,2000,3900,1400,200,100,100,X-aligned
5880,2000,3900,1500,200,100,100,X-aligned
5881,2000,3900,1600,200,100,100,X-aligned
5882,2000,3900,1700,200,100,100,X-aligned
5883,2000,3900,1800,200,100,100,X-aligned
5884,2000,3900,1900,200,100,100,X-aligned
5885,2000,3900,2000,200,100,100,X-aligned
5886,2000,3900,2100,200,100,100,X-aligned
5887,2000,3900,2200,200,100,100,X-aligned
5888,2000,3900,2300,200,100,100,X-aligned
5889,2000,3900,2400,200,100,100,X-aligned
5890,2000,3900,2500,200,100,100,X-aligned
5891,2000,3900,2600,200,100,100,X-aligned
5892,2000,3900,2700,200,100,100,X-aligned
5893,2000,3900,2800,200,100,100,X-aligned
5894,2000,3900,2900,200,100,100,X-aligned
5895,2000,3900,3000,200,100,100,X-aligned
